Data,Preço médio,Volume,até 150 g,até 300 g,até 425 g,Total de sacolas,Sacolas pequenas,Sacolas grandes,Sacolas extragrandes,Tipo,Ano,Cidade,Data padrão BR,Receita
2015-01-25,1.63,59906.52,3609.5,45327.3,0.0,10969.72,6137.81,4831.91,0.0,organic,2015,GreatLakes,25/01/2015,97647.62759999999
2015-01-18,1.73,57646.9,3941.59,43653.15,0.0,10052.16,6511.7,3540.46,0.0,organic,2015,GreatLakes,18/01/2015,99729.137
2015-01-11,1.69,58061.65,4362.25,44552.46,0.0,9146.94,7266.75,1880.19,0.0,organic,2015,GreatLakes,11/01/2015,98124.1885
2015-01-04,1.54,61615.1,3633.93,42963.06,0.0,15018.11,9763.55,5254.56,0.0,organic,2015,GreatLakes,04/01/2015,94887.254
2015-12-27,1.6,51768.23,2070.07,25260.38,2431.47,22006.31,11522.75,10483.56,0.0,organic,2015,Midsouth,27/12/2015,82829.168
2015-12-20,1.71,43696.22,2258.69,27086.7,2382.98,11967.85,9205.1,2762.75,0.0,organic,2015,Midsouth,20/12/2015,74720.5362
2015-12-13,1.68,46565.74,2651.64,24678.0,1960.98,17275.12,10126.62,7148.5,0.0,organic,2015,Midsouth,13/12/2015,78230.4432
2015-12-06,1.59,43426.6,1765.38,24285.58,2239.72,15135.92,7305.22,7830.7,0.0,organic,2015,Midsouth,06/12/2015,69048.294
2015-11-29,1.5,45599.48,1884.17,24809.12,2351.45,16554.74,6478.55,10076.19,0.0,organic,2015,Midsouth,29/11/2015,68399.22
2015-11-22,1.66,46456.92,2136.26,30845.18,2730.31,10745.17,7911.72,2833.45,0.0,organic,2015,Midsouth,22/11/2015,77118.48719999999
2015-11-15,1.7,45159.24,2855.1,27350.5,2840.16,12113.48,10565.6,1547.88,0.0,organic,2015,Midsouth,15/11/2015,76770.708
2015-11-08,1.66,49231.83,4884.66,24573.94,3121.29,16651.94,13541.29,3110.65,0.0,organic,2015,Midsouth,08/11/2015,81724.8378
2015-11-01,1.61,54907.07,5463.85,26550.99,3798.97,19093.26,12311.91,6781.35,0.0,organic,2015,Midsouth,01/11/2015,88400.3827
2015-10-25,1.7,55916.99,2906.9,33178.27,4270.62,15561.2,12052.62,3508.58,0.0,organic,2015,Midsouth,25/10/2015,95058.88299999999
2015-10-18,1.66,57077.28,2657.09,31526.9,3739.04,19154.25,13759.4,5394.85,0.0,organic,2015,Midsouth,18/10/2015,94748.2848
2015-10-11,1.53,60162.15,2195.42,30952.79,3637.71,23376.23,11437.45,11938.78,0.0,organic,2015,Midsouth,11/10/2015,92048.0895
2015-10-04,1.73,53587.09,2184.76,32902.43,3190.88,15309.02,12203.37,3105.65,0.0,organic,2015,Midsouth,04/10/2015,92705.6657
2015-09-27,1.76,52253.69,2191.94,31426.09,3164.97,15470.69,13112.36,2358.33,0.0,organic,2015,Midsouth,27/09/2015,91966.49440000001
2015-09-20,1.72,54619.72,3268.99,33591.15,3014.16,14745.42,14021.43,723.99,0.0,organic,2015,Midsouth,20/09/2015,93945.9184
2015-09-13,1.75,62767.95,3051.05,38182.38,3467.76,18066.76,16251.27,1815.49,0.0,organic,2015,Midsouth,13/09/2015,109843.91249999999
2015-09-06,1.67,74083.65,4321.27,39381.46,3866.74,26514.18,21807.88,4706.3,0.0,organic,2015,Midsouth,06/09/2015,123719.69549999999
2015-08-30,1.7,69033.16,4216.66,39193.19,3852.33,21770.98,17878.06,3892.92,0.0,organic,2015,Midsouth,30/08/2015,117356.372
2015-08-23,1.7,74965.16,6396.33,38841.85,4122.53,25604.45,19831.56,5772.89,0.0,organic,2015,Midsouth,23/08/2015,127440.772
2015-08-16,1.7,69867.41,6146.33,39087.25,4519.71,20114.12,15180.41,4933.71,0.0,organic,2015,Midsouth,16/08/2015,118774.59700000001
2015-08-09,1.65,81469.58,6068.03,43254.06,5020.21,27127.28,22422.37,4704.91,0.0,organic,2015,Midsouth,09/08/2015,134424.807
2015-08-02,1.71,68742.23,6041.95,39663.14,3861.33,19175.81,15361.12,3814.69,0.0,organic,2015,Midsouth,02/08/2015,117549.21329999999
2015-07-26,1.52,67600.74,5543.66,36107.8,3438.23,22511.05,8545.51,13965.54,0.0,organic,2015,Midsouth,26/07/2015,102753.1248
2015-07-19,1.51,69690.43,3753.91,33297.71,3790.49,28848.32,14626.61,14221.71,0.0,organic,2015,Midsouth,19/07/2015,105232.54929999998
2015-07-12,1.51,72375.15,6846.13,34618.18,4080.75,26830.09,12329.8,14500.29,0.0,organic,2015,Midsouth,12/07/2015,109286.47649999999
2015-07-05,1.61,72541.61,9102.96,36327.86,4782.0,22328.79,13216.79,9112.0,0.0,organic,2015,Midsouth,05/07/2015,116791.9921
2015-06-28,1.62,67201.29,7894.13,35220.02,4380.25,19706.89,12921.08,6785.81,0.0,organic,2015,Midsouth,28/06/2015,108866.0898
2015-06-21,1.65,67376.23,7698.52,38237.89,4064.84,17374.98,11504.18,5870.8,0.0,organic,2015,Midsouth,21/06/2015,111170.77949999999
2015-06-14,1.6,75740.17,8396.47,33250.84,4677.73,29415.13,20211.79,9203.34,0.0,organic,2015,Midsouth,14/06/2015,121184.272
2015-06-07,1.47,84677.56,7938.82,33492.63,4478.81,38767.3,21779.26,16988.04,0.0,organic,2015,Midsouth,07/06/2015,124476.0132
2015-05-31,1.44,89469.59,8593.51,46639.27,5152.23,29084.58,17885.01,11199.57,0.0,organic,2015,Midsouth,31/05/2015,128836.20959999999
2015-05-24,1.37,107181.78,9466.95,54218.49,5347.87,38148.47,22674.58,15473.89,0.0,organic,2015,Midsouth,24/05/2015,146839.0386
2015-05-17,1.24,130073.74,9323.58,71859.63,19399.4,29491.13,20651.92,8839.21,0.0,organic,2015,Midsouth,17/05/2015,161291.4376
2015-05-10,1.28,107735.95,9453.83,49525.46,5246.3,43510.36,20888.16,22622.2,0.0,organic,2015,Midsouth,10/05/2015,137902.016
2015-05-03,1.34,102916.4,9430.59,47953.23,7065.04,38467.54,23337.15,15130.39,0.0,organic,2015,Midsouth,03/05/2015,137907.976
2015-04-26,1.46,83253.18,9169.34,42025.26,4427.92,27630.66,18237.04,9393.62,0.0,organic,2015,Midsouth,26/04/2015,121549.64279999999
2015-04-19,1.51,84443.98,10821.03,45874.1,5280.9,22467.95,17627.07,4840.88,0.0,organic,2015,Midsouth,19/04/2015,127510.4098
2015-04-12,1.53,76027.78,10623.07,38006.99,5014.1,22383.62,14962.2,7421.42,0.0,organic,2015,Midsouth,12/04/2015,116322.5034
2015-04-05,1.65,68150.51,10574.96,31229.73,4688.87,21656.95,17759.54,3897.41,0.0,organic,2015,Midsouth,05/04/2015,112448.34149999998
2015-03-29,1.65,64688.75,10530.83,30083.37,4781.66,19292.89,17345.15,1947.74,0.0,organic,2015,Midsouth,29/03/2015,106736.4375
2015-03-22,1.53,57978.41,13957.53,29037.44,4426.59,10556.85,7426.95,3129.9,0.0,organic,2015,Midsouth,22/03/2015,88706.9673
2015-03-15,1.65,58939.14,8401.12,28424.2,4385.54,17728.28,16137.24,1591.04,0.0,organic,2015,Midsouth,15/03/2015,97249.58099999999
2015-03-08,1.62,73251.74,8451.96,27277.29,4616.93,32905.56,31682.71,1222.85,0.0,organic,2015,Midsouth,08/03/2015,118667.81880000002
2015-03-01,1.61,62339.44,9303.87,29547.34,4471.19,19017.04,16977.16,2039.88,0.0,organic,2015,Midsouth,01/03/2015,100366.49840000001
2015-02-22,1.4,75957.01,15459.67,35943.26,4053.24,20500.84,18497.02,2003.82,0.0,organic,2015,Midsouth,22/02/2015,106339.81399999998
2015-02-15,1.48,67813.61,7426.1,34306.93,4067.67,22012.91,18624.73,3388.18,0.0,organic,2015,Midsouth,15/02/2015,100364.1428
2015-02-08,1.58,64774.28,7824.43,26491.71,4388.15,26069.99,23654.98,2415.01,0.0,organic,2015,Midsouth,08/02/2015,102343.3624
2015-02-01,1.44,72159.84,17276.51,30751.68,4813.6,19318.05,17413.54,1904.51,0.0,organic,2015,Midsouth,01/02/2015,103910.1696
2015-01-25,1.63,54932.83,11160.54,26029.58,3297.83,14444.88,11428.78,3016.1,0.0,organic,2015,Midsouth,25/01/2015,89540.5129
2015-01-18,1.65,52559.1,11415.28,25306.56,3345.08,12492.18,10971.43,1520.75,0.0,organic,2015,Midsouth,18/01/2015,86722.515
2015-01-11,1.52,65483.08,14570.74,30445.75,3170.11,17296.48,16715.45,581.03,0.0,organic,2015,Midsouth,11/01/2015,99534.2816
2015-01-04,1.56,58065.35,10049.66,25228.37,3672.89,19114.43,17280.89,1833.54,0.0,organic,2015,Midsouth,04/01/2015,90581.946
2015-12-27,1.7,75884.69,2608.86,15574.88,1202.38,56498.57,34774.94,21723.63,0.0,organic,2015,Northeast,27/12/2015,129003.973
2015-12-20,1.77,73826.41,5825.64,17999.1,2401.24,47600.43,40812.08,6788.35,0.0,organic,2015,Northeast,20/12/2015,130672.74570000001
2015-12-13,1.8,76466.85,3310.22,12755.23,7637.49,52763.91,37344.72,15419.19,0.0,organic,2015,Northeast,13/12/2015,137640.33000000002
2015-12-06,1.53,67245.25,5884.58,13280.16,961.1,47119.41,29475.97,17643.44,0.0,organic,2015,Northeast,06/12/2015,102885.2325
2015-11-29,1.59,48901.36,2430.46,9533.76,710.99,36226.15,24764.03,11462.12,0.0,organic,2015,Northeast,29/11/2015,77753.1624
2015-11-22,1.63,55389.85,4842.73,14368.7,217.07,35961.35,28099.9,7861.45,0.0,organic,2015,Northeast,22/11/2015,90285.4555
2015-11-15,1.58,52680.94,4800.47,15407.35,54.61,32418.51,30557.72,1860.79,0.0,organic,2015,Northeast,15/11/2015,83235.8852
2015-11-08,1.63,54182.7,6009.03,16101.87,111.18,31960.62,30428.94,1531.68,0.0,organic,2015,Northeast,08/11/2015,88317.80099999999
2015-11-01,1.74,48955.21,5160.45,14384.31,718.43,28692.02,26937.17,1754.85,0.0,organic,2015,Northeast,01/11/2015,85182.06539999999
2015-10-25,1.69,56802.46,4847.06,15489.48,457.14,36008.78,27679.02,8329.76,0.0,organic,2015,Northeast,25/10/2015,95996.1574
2015-10-18,1.7,51045.02,2862.61,14224.98,518.85,33438.58,26508.59,6929.99,0.0,organic,2015,Northeast,18/10/2015,86776.53399999999
2015-10-11,1.69,55097.44,3427.81,14320.5,234.48,37114.65,30619.47,6495.18,0.0,organic,2015,Northeast,11/10/2015,93114.6736
2015-10-04,1.82,53701.26,3251.95,18185.35,108.53,32155.43,30619.08,1536.35,0.0,organic,2015,Northeast,04/10/2015,97736.2932
2015-09-27,2.12,41882.91,3598.54,21853.75,571.17,15859.45,15096.04,763.41,0.0,organic,2015,Northeast,27/09/2015,88791.76920000001
2015-09-20,1.93,47669.22,5964.9,21233.25,1065.24,19405.83,18862.28,543.55,0.0,organic,2015,Northeast,20/09/2015,92001.5946
2015-09-13,1.97,49376.19,3473.57,18543.59,853.19,26505.84,26318.59,187.25,0.0,organic,2015,Northeast,13/09/2015,97271.0943
2015-09-06,1.86,64445.98,5543.4,21432.21,1136.01,36334.36,35519.22,815.14,0.0,organic,2015,Northeast,06/09/2015,119869.5228
2015-08-30,2.01,50307.57,3998.98,19017.27,852.47,26438.85,25235.11,1203.74,0.0,organic,2015,Northeast,30/08/2015,101118.21569999999
2015-08-23,1.99,54255.52,4413.27,19200.77,917.81,29723.67,29487.98,235.69,0.0,organic,2015,Northeast,23/08/2015,107968.48479999999
2015-08-16,2.11,47299.93,6353.43,20046.99,806.2,20093.31,19683.26,410.05,0.0,organic,2015,Northeast,16/08/2015,99802.8523
2015-08-09,1.89,59179.16,8200.55,20527.9,788.85,29661.86,29202.28,459.58,0.0,organic,2015,Northeast,09/08/2015,111848.6124
2015-08-02,2.02,51879.97,3801.74,18438.59,229.83,29409.81,29028.9,380.91,0.0,organic,2015,Northeast,02/08/2015,104797.53940000001
2015-07-26,1.94,45208.21,4767.51,20119.18,87.72,20233.8,19658.12,575.68,0.0,organic,2015,Northeast,26/07/2015,87703.9274
2015-07-19,2.07,47878.48,3613.49,20743.86,93.68,23427.45,23396.97,30.48,0.0,organic,2015,Northeast,19/07/2015,99108.4536
2015-07-12,2.01,40245.19,4205.24,19850.58,90.1,16099.27,16093.19,6.08,0.0,organic,2015,Northeast,12/07/2015,80892.83189999999
2015-07-05,2.09,45881.11,3575.37,18758.96,132.4,23414.38,23393.23,21.15,0.0,organic,2015,Northeast,05/07/2015,95891.5199
2015-06-28,1.93,56485.02,5627.66,22070.75,531.58,28255.03,28196.36,58.67,0.0,organic,2015,Northeast,28/06/2015,109016.08859999999
2015-06-21,2.12,48785.22,5390.54,20200.25,1166.45,22027.98,21513.69,514.29,0.0,organic,2015,Northeast,21/06/2015,103424.6664
2015-06-14,1.93,65593.37,7000.26,25148.95,978.81,32465.35,32250.27,215.08,0.0,organic,2015,Northeast,14/06/2015,126595.20409999999
2015-06-07,2.02,57645.02,4853.51,17359.72,857.17,34574.62,34488.34,86.28,0.0,organic,2015,Northeast,07/06/2015,116442.94039999999
2015-05-31,1.89,63807.3,5614.59,21199.65,704.73,36288.33,36137.11,151.22,0.0,organic,2015,Northeast,31/05/2015,120595.797
2015-05-24,1.97,63674.1,5569.19,18983.33,513.94,38607.64,38338.21,269.43,0.0,organic,2015,Northeast,24/05/2015,125437.977
2015-05-17,1.92,68435.46,4444.73,20525.36,119.96,43345.41,43257.15,88.26,0.0,organic,2015,Northeast,17/05/2015,131396.0832
2015-05-10,1.9,68804.21,4593.3,25193.73,29.41,38987.77,38815.66,172.11,0.0,organic,2015,Northeast,10/05/2015,130727.99900000001
2015-05-03,1.89,67904.99,3879.94,25453.69,538.31,38033.05,37812.35,220.7,0.0,organic,2015,Northeast,03/05/2015,128340.4311
2015-04-26,1.96,53200.63,3100.23,16190.74,438.48,33471.18,33361.61,109.57,0.0,organic,2015,Northeast,26/04/2015,104273.23479999999
2015-04-19,1.94,60348.96,4357.54,24247.68,50.04,31693.7,31416.66,277.04,0.0,organic,2015,Northeast,19/04/2015,117076.9824
2015-04-12,1.81,69377.2,6165.15,22584.41,27.38,40600.26,40303.57,296.69,0.0,organic,2015,Northeast,12/04/2015,125572.732
2015-04-05,1.91,52969.72,3446.17,15316.65,48.13,34158.77,33977.73,181.04,0.0,organic,2015,Northeast,05/04/2015,101172.1652
2015-03-29,1.95,46496.41,5533.31,16533.45,90.99,24338.66,24298.66,40.0,0.0,organic,2015,Northeast,29/03/2015,90667.9995
2015-03-22,1.92,44128.54,4956.8,20884.49,28.16,18259.09,18247.64,11.45,0.0,organic,2015,Northeast,22/03/2015,84726.7968
2015-03-15,1.83,43012.32,2925.0,16559.95,26.02,23501.35,23398.38,102.97,0.0,organic,2015,Northeast,15/03/2015,78712.5456
2015-03-08,1.79,60655.7,3991.62,17082.17,38.58,39543.33,39361.95,181.38,0.0,organic,2015,Northeast,08/03/2015,108573.703
2015-03-01,1.85,56799.83,5884.52,17398.87,26.54,33489.9,33457.94,31.96,0.0,organic,2015,Northeast,01/03/2015,105079.6855
2015-02-22,1.9,56898.92,5183.02,17737.13,65.89,33912.88,33581.42,331.46,0.0,organic,2015,Northeast,22/02/2015,108107.94799999999
2015-02-15,1.84,57627.38,3633.89,21385.14,78.86,32529.49,32381.03,148.46,0.0,organic,2015,Northeast,15/02/2015,106034.3792
2015-02-08,1.85,65898.99,2547.81,19979.96,38.35,43332.87,43044.39,288.48,0.0,organic,2015,Northeast,08/02/2015,121913.13150000002
2015-02-01,1.78,63537.1,3278.92,23694.61,13.97,36549.6,36537.93,11.67,0.0,organic,2015,Northeast,01/02/2015,113096.038
2015-01-25,1.92,40358.44,2519.17,17147.02,73.05,20619.2,20455.66,163.54,0.0,organic,2015,Northeast,25/01/2015,77488.2048
2015-01-18,1.94,35304.15,1461.14,13317.36,73.5,20452.15,18457.1,1995.05,0.0,organic,2015,Northeast,18/01/2015,68490.051
2015-01-11,1.86,50079.81,3611.57,20043.89,65.93,26358.42,26332.17,26.25,0.0,organic,2015,Northeast,11/01/2015,93148.4466
2015-01-04,1.88,48280.46,4476.73,22389.09,23.15,21391.49,21379.79,11.7,0.0,organic,2015,Northeast,04/01/2015,90767.26479999999
2015-12-27,1.65,8119.93,10.91,155.21,0.0,7953.81,7953.81,0.0,0.0,organic,2015,NorthernNewEngland,27/12/2015,13397.8845
2015-12-20,1.65,9262.66,9.65,149.62,0.0,9103.39,9103.39,0.0,0.0,organic,2015,NorthernNewEngland,20/12/2015,15283.389
2015-12-13,1.62,8029.92,9.61,134.51,0.0,7885.8,7885.8,0.0,0.0,organic,2015,NorthernNewEngland,13/12/2015,13008.4704
2015-12-06,1.61,9278.66,11.96,78.95,0.0,9187.75,9184.42,3.33,0.0,organic,2015,NorthernNewEngland,06/12/2015,14938.642600000001
2015-11-29,1.63,8205.88,4.77,89.4,0.0,8111.71,8108.38,3.33,0.0,organic,2015,NorthernNewEngland,29/11/2015,13375.584399999998
2015-11-22,1.66,9580.4,15.45,78.44,0.0,9486.51,9486.51,0.0,0.0,organic,2015,NorthernNewEngland,22/11/2015,15903.463999999998
2015-11-15,1.57,9930.12,8.3,187.41,0.0,9734.41,9731.08,3.33,0.0,organic,2015,NorthernNewEngland,15/11/2015,15590.288400000001
2015-11-08,1.58,8340.73,9.48,261.9,0.0,8069.35,8069.35,0.0,0.0,organic,2015,NorthernNewEngland,08/11/2015,13178.3534
2015-11-01,1.62,8260.25,13.04,88.91,0.0,8158.3,8158.3,0.0,0.0,organic,2015,NorthernNewEngland,01/11/2015,13381.605000000001
2015-10-25,1.61,7858.07,8.31,84.27,0.0,7765.49,7765.49,0.0,0.0,organic,2015,NorthernNewEngland,25/10/2015,12651.4927
2015-10-18,1.63,7919.94,1.19,76.18,0.0,7842.57,7842.57,0.0,0.0,organic,2015,NorthernNewEngland,18/10/2015,12909.502199999999
2015-10-11,1.61,8749.6,6.0,68.35,0.0,8675.25,8675.25,0.0,0.0,organic,2015,NorthernNewEngland,11/10/2015,14086.856000000002
2015-10-04,1.62,9011.35,15.66,189.08,0.0,8806.61,8806.61,0.0,0.0,organic,2015,NorthernNewEngland,04/10/2015,14598.387000000002
2015-09-27,1.93,5374.57,6.05,263.94,0.0,5104.58,5104.58,0.0,0.0,organic,2015,NorthernNewEngland,27/09/2015,10372.9201
2015-09-20,1.96,6799.27,30.44,656.38,0.0,6112.45,6112.45,0.0,0.0,organic,2015,NorthernNewEngland,20/09/2015,13326.5692
2015-09-13,1.93,7465.69,18.38,687.37,0.0,6759.94,6759.94,0.0,0.0,organic,2015,NorthernNewEngland,13/09/2015,14408.7817
2015-09-06,1.95,6936.51,3.7,669.84,0.0,6262.97,6262.97,0.0,0.0,organic,2015,NorthernNewEngland,06/09/2015,13526.1945
2015-08-30,1.92,8005.96,3.72,675.06,0.0,7327.18,7327.18,0.0,0.0,organic,2015,NorthernNewEngland,30/08/2015,15371.4432
2015-08-23,1.91,9116.19,18.81,769.98,0.0,8327.4,8327.4,0.0,0.0,organic,2015,NorthernNewEngland,23/08/2015,17411.9229
2015-08-16,1.93,8259.26,16.42,690.82,0.0,7552.02,7552.02,0.0,0.0,organic,2015,NorthernNewEngland,16/08/2015,15940.3718
2015-08-09,1.92,8552.32,21.61,639.29,0.0,7891.42,7881.42,10.0,0.0,organic,2015,NorthernNewEngland,09/08/2015,16420.4544
2015-08-02,1.96,9346.73,87.59,753.74,0.0,8505.4,8478.73,26.67,0.0,organic,2015,NorthernNewEngland,02/08/2015,18319.590799999998
2015-07-26,1.95,7510.46,94.34,1065.74,0.0,6350.38,6313.71,36.67,0.0,organic,2015,NorthernNewEngland,26/07/2015,14645.396999999999
2015-07-19,1.96,8067.82,20.58,1104.69,0.0,6942.55,6942.55,0.0,0.0,organic,2015,NorthernNewEngland,19/07/2015,15812.927199999998
2015-07-12,1.95,8821.58,20.44,1072.94,0.0,7728.2,7728.2,0.0,0.0,organic,2015,NorthernNewEngland,12/07/2015,17202.081
2015-07-05,1.95,10419.6,6.33,1080.43,0.0,9332.84,9332.84,0.0,0.0,organic,2015,NorthernNewEngland,05/07/2015,20318.22
2015-06-28,1.95,8515.11,1.25,1099.96,0.0,7413.9,7413.9,0.0,0.0,organic,2015,NorthernNewEngland,28/06/2015,16604.464500000002
2015-06-21,1.93,8028.95,37.26,722.78,0.0,7268.91,7268.91,0.0,0.0,organic,2015,NorthernNewEngland,21/06/2015,15495.8735
2015-06-14,1.94,8633.7,36.88,780.73,0.0,7816.09,7816.09,0.0,0.0,organic,2015,NorthernNewEngland,14/06/2015,16749.378
2015-06-07,1.92,8091.22,4.87,848.18,0.0,7238.17,7238.17,0.0,0.0,organic,2015,NorthernNewEngland,07/06/2015,15535.1424
2015-05-31,1.91,8889.38,4.82,1045.37,0.0,7839.19,7839.19,0.0,0.0,organic,2015,NorthernNewEngland,31/05/2015,16978.715799999998
2015-05-24,1.88,7515.96,5.95,677.58,0.0,6832.43,6832.43,0.0,0.0,organic,2015,NorthernNewEngland,24/05/2015,14130.004799999999
2015-05-17,1.88,8208.44,35.29,879.99,0.0,7293.16,7293.16,0.0,0.0,organic,2015,NorthernNewEngland,17/05/2015,15431.8672
2015-05-10,1.91,7575.34,41.86,819.84,0.0,6713.64,6713.64,0.0,0.0,organic,2015,NorthernNewEngland,10/05/2015,14468.8994
2015-05-03,1.92,7982.59,6.9,631.45,0.0,7344.24,7344.24,0.0,0.0,organic,2015,NorthernNewEngland,03/05/2015,15326.5728
2015-04-26,1.88,7583.31,6.83,617.83,0.0,6958.65,6958.65,0.0,0.0,organic,2015,NorthernNewEngland,26/04/2015,14256.6228
2015-04-19,1.88,7468.8,3.38,643.91,0.0,6821.51,6821.51,0.0,0.0,organic,2015,NorthernNewEngland,19/04/2015,14041.344
2015-04-12,1.87,7094.98,46.16,444.69,0.0,6604.13,6604.13,0.0,0.0,organic,2015,NorthernNewEngland,12/04/2015,13267.6126
2015-04-05,1.88,8444.82,56.28,553.8,0.0,7834.74,7834.74,0.0,0.0,organic,2015,NorthernNewEngland,05/04/2015,15876.261599999998
2015-03-29,1.9,6433.37,24.76,569.59,0.0,5839.02,5839.02,0.0,0.0,organic,2015,NorthernNewEngland,29/03/2015,12223.402999999998
2015-03-22,1.88,8083.91,10.14,977.2,0.0,7096.57,7096.57,0.0,0.0,organic,2015,NorthernNewEngland,22/03/2015,15197.750799999998
2015-03-15,1.9,5599.89,7.89,687.58,0.0,4904.42,4904.42,0.0,0.0,organic,2015,NorthernNewEngland,15/03/2015,10639.791
2015-03-08,1.87,6756.78,32.68,809.1,0.0,5915.0,5915.0,0.0,0.0,organic,2015,NorthernNewEngland,08/03/2015,12635.178600000001
2015-03-01,1.82,6940.73,5.63,870.75,0.0,6064.35,6064.35,0.0,0.0,organic,2015,NorthernNewEngland,01/03/2015,12632.1286
2015-02-22,1.82,6267.8,6.76,873.74,0.0,5387.3,5387.3,0.0,0.0,organic,2015,NorthernNewEngland,22/02/2015,11407.396
2015-02-15,1.87,7199.17,7.88,590.77,0.0,6600.52,6600.52,0.0,0.0,organic,2015,NorthernNewEngland,15/02/2015,13462.447900000001
2015-02-08,1.88,7856.82,0.0,522.91,0.0,7333.91,7333.91,0.0,0.0,organic,2015,NorthernNewEngland,08/02/2015,14770.8216
2015-02-01,1.89,6551.44,4.49,568.47,0.0,5978.48,5978.48,0.0,0.0,organic,2015,NorthernNewEngland,01/02/2015,12382.221599999999
2015-01-25,1.9,6757.39,0.0,593.56,0.0,6163.83,6163.83,0.0,0.0,organic,2015,NorthernNewEngland,25/01/2015,12839.041
2015-01-18,1.88,7618.91,0.0,569.28,0.0,7049.63,7049.63,0.0,0.0,organic,2015,NorthernNewEngland,18/01/2015,14323.550799999999
2015-01-11,1.88,6485.3,1.13,590.02,0.0,5894.15,5894.15,0.0,0.0,organic,2015,NorthernNewEngland,11/01/2015,12192.364
2015-01-04,1.83,7301.3,6.81,630.24,0.0,6664.25,6664.25,0.0,0.0,organic,2015,NorthernNewEngland,04/01/2015,13361.379
2015-12-27,1.6,32041.32,3224.07,13453.09,1672.35,13691.81,5921.08,7770.73,0.0,organic,2015,Plains,27/12/2015,51266.112
2015-12-20,1.69,29471.57,3393.9,12896.24,3386.0,9795.43,4937.52,4857.91,0.0,organic,2015,Plains,20/12/2015,49806.9533
2015-12-13,1.82,24664.21,3395.15,13189.18,1592.19,6487.69,4488.01,1999.68,0.0,organic,2015,Plains,13/12/2015,44888.8622
2015-12-06,1.92,21986.87,2915.26,13652.88,368.09,5050.64,3518.24,1532.4,0.0,organic,2015,Plains,06/12/2015,42214.7904
2015-11-29,1.82,23344.7,3959.16,12315.78,28.42,7041.34,4404.5,2636.84,0.0,organic,2015,Plains,29/11/2015,42487.354
2015-11-22,1.69,28577.15,4477.93,13302.64,40.44,10756.14,5955.98,4800.16,0.0,organic,2015,Plains,22/11/2015,48295.3835
2015-11-15,1.68,30958.65,4190.97,14235.26,26.27,12506.15,7356.62,5149.53,0.0,organic,2015,Plains,15/11/2015,52010.532
2015-11-08,1.73,32097.19,4531.87,14489.94,328.59,12746.79,8602.73,4144.06,0.0,organic,2015,Plains,08/11/2015,55528.138699999996
2015-11-01,1.55,34437.74,3813.38,13357.17,448.11,16819.08,8910.32,7908.76,0.0,organic,2015,Plains,01/11/2015,53378.496999999996
2015-10-25,1.64,30717.28,3595.24,13212.07,311.49,13598.48,7405.56,6192.92,0.0,organic,2015,Plains,25/10/2015,50376.339199999995
2015-10-18,1.68,31802.25,4213.37,14243.03,31.51,13314.34,6944.31,6370.03,0.0,organic,2015,Plains,18/10/2015,53427.78
2015-10-11,1.82,28422.94,3143.11,15072.15,41.32,10166.36,6460.34,3706.02,0.0,organic,2015,Plains,11/10/2015,51729.7508
2015-10-04,1.76,30507.45,2938.43,14625.55,12.12,12931.35,8437.2,4494.15,0.0,organic,2015,Plains,04/10/2015,53693.112
2015-09-27,1.85,28183.63,2948.96,14238.72,19.35,10976.6,8593.72,2382.88,0.0,organic,2015,Plains,27/09/2015,52139.715500000006
2015-09-20,1.85,30393.35,3928.04,15101.88,45.84,11317.59,8824.73,2492.86,0.0,organic,2015,Plains,20/09/2015,56227.6975
2015-09-13,1.87,29440.58,4265.73,14930.59,69.77,10174.49,8144.24,2030.25,0.0,organic,2015,Plains,13/09/2015,55053.884600000005
2015-09-06,1.91,30307.58,5214.44,15626.82,23.99,9442.33,7806.44,1635.89,0.0,organic,2015,Plains,06/09/2015,57887.4778
2015-08-30,1.9,34522.02,5108.15,17178.11,16.73,12219.03,9923.77,2295.26,0.0,organic,2015,Plains,30/08/2015,65591.83799999999
2015-08-23,1.92,31850.38,5171.5,16543.46,14.28,10121.14,8311.71,1809.43,0.0,organic,2015,Plains,23/08/2015,61152.7296
2015-08-16,1.88,32159.33,5368.34,15506.11,35.65,11249.23,9695.15,1554.08,0.0,organic,2015,Plains,16/08/2015,60459.5404
2015-08-09,1.87,34667.31,5931.0,16409.94,18.94,12307.43,10591.35,1716.08,0.0,organic,2015,Plains,09/08/2015,64827.8697
2015-08-02,1.84,32696.45,6338.67,13870.67,37.76,12449.35,10259.64,2189.71,0.0,organic,2015,Plains,02/08/2015,60161.468
2015-07-26,1.84,27102.7,5869.72,12085.34,61.16,9086.48,7498.39,1588.09,0.0,organic,2015,Plains,26/07/2015,49868.968
2015-07-19,1.85,28602.01,4969.23,14692.47,11.72,8928.59,6599.43,2329.16,0.0,organic,2015,Plains,19/07/2015,52913.7185
2015-07-12,1.89,34274.47,4653.22,20980.13,28.11,8613.01,5262.78,3350.23,0.0,organic,2015,Plains,12/07/2015,64778.7483
2015-07-05,1.92,40423.05,5132.41,25315.81,77.27,9897.56,7044.08,2853.48,0.0,organic,2015,Plains,05/07/2015,77612.25600000001
